filename,population_size,elite_size,mutatants_size,crossover_probability,restart_generations,restart_strategy,seed,objective_value,time_elapsed,stop_time,best_value
training/01-myciel3.txt,150,0.25,0.20,0.70,50,2,2,3097,0.056088,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,50,2,3,3097,0.056124,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,50,2,4,3097,0.056089,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,100,2,0,3097,0.05615,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,100,2,1,3097,0.056136,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,100,2,2,3097,0.056129,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,100,2,3,3097,0.056163,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.70,100,2,4,3097,0.056048,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,1,0,3097,0.056087,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,1,1,3097,0.05609,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,1,2,3097,0.056122,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,1,3,3097,0.056131,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,1,4,3097,0.056161,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,1,0,3097,0.056168,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,1,1,3097,0.056096,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,1,2,3097,0.056058,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,1,3,3097,0.056055,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,1,4,3097,0.056071,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,2,0,3097,0.056071,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,2,1,3097,0.05609,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,2,2,3097,0.056164,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,2,3,3097,0.056092,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,50,2,4,3097,0.05604,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,2,0,3097,0.056114,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,2,1,3097,0.056013,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,2,2,3097,0.056134,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,2,3,3097,0.056004,0.056,3097
training/01-myciel3.txt,150,0.25,0.20,0.80,100,2,4,3097,0.056045,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,1,0,3097,0.056076,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,1,1,3097,0.056057,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,1,2,3097,0.05624,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,1,3,3097,0.056238,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,1,4,3097,0.056151,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,1,0,3097,0.056194,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,1,1,3097,0.056222,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,1,2,3097,0.056182,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,1,3,3097,0.05605,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,1,4,3097,0.056034,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,2,0,3097,0.056092,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,2,1,3097,0.056055,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,2,2,3097,0.056239,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,2,3,3097,0.056105,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,50,2,4,3097,0.056034,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,2,0,3097,0.056106,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,2,1,3097,0.056219,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,2,2,3097,0.056106,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,2,3,3097,0.056196,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.70,100,2,4,3097,0.056076,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,1,0,3097,0.056077,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,1,1,3097,0.056123,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,1,2,3097,0.056148,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,1,3,3097,0.056074,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,1,4,3097,0.056004,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,1,0,3097,0.056034,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,1,1,3097,0.05601,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,1,2,3097,0.056068,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,1,3,3097,0.056241,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,1,4,3097,0.056171,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,2,0,3097,0.056015,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,2,1,3097,0.056097,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,2,2,3097,0.056221,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,2,3,3097,0.05606,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,50,2,4,3097,0.056223,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,2,0,3097,0.056036,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,2,1,3097,0.056199,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,2,2,3097,0.056028,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,2,3,3097,0.05622,0.056,3097
training/01-myciel3.txt,200,0.20,0.10,0.80,100,2,4,3097,0.056139,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,1,0,3097,0.056007,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,1,1,3097,0.05618,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,1,2,3097,0.056142,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,1,3,3097,0.056062,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,1,4,3097,0.056076,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,1,0,3097,0.056189,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,1,1,3097,0.056196,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,1,2,3097,0.056169,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,1,3,3097,0.056168,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,1,4,3097,0.056106,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,2,0,3097,0.056145,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,2,1,3097,0.056083,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,2,2,3097,0.056108,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,2,3,3097,0.056007,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,50,2,4,3097,0.056008,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,2,0,3097,0.056126,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,2,1,3097,0.056088,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,2,2,3097,0.056235,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,2,3,3097,0.056221,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.70,100,2,4,3097,0.056237,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,1,0,3097,0.056015,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,1,1,3097,0.056149,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,1,2,3097,0.056188,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,1,3,3097,0.056097,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,1,4,3097,0.056054,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,1,0,3097,0.056002,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,1,1,3097,0.056081,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,1,2,3097,0.056003,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,1,3,3097,0.05618,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,1,4,3097,0.056136,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,2,0,3097,0.056077,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,2,1,3097,0.056022,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,2,2,3097,0.056151,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,2,3,3097,0.05613,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,50,2,4,3097,0.056092,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,2,0,3097,0.056009,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,2,1,3097,0.056052,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,2,2,3097,0.056164,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,2,3,3097,0.05617,0.056,3097
training/01-myciel3.txt,200,0.20,0.20,0.80,100,2,4,3097,0.056129,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,1,0,3097,0.056144,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,1,1,3097,0.056214,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,1,2,3097,0.056204,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,1,3,3097,0.056084,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,1,4,3097,0.056188,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,1,0,3097,0.056165,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,1,1,3097,0.056203,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,1,2,3097,0.056003,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,1,3,3097,0.056157,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,1,4,3097,0.056167,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,2,0,3097,0.056107,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,2,1,3097,0.056033,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,2,2,3097,0.056048,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,2,3,3097,0.056078,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,50,2,4,3097,0.056036,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,2,0,3097,0.056097,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,2,1,3097,0.056213,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,2,2,3097,0.05612,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,2,3,3097,0.056041,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.70,100,2,4,3097,0.056129,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,1,0,3097,0.056171,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,1,1,3097,0.056207,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,1,2,3097,0.056194,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,1,3,3097,0.056059,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,1,4,3097,0.056137,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,1,0,3097,0.056192,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,1,1,3097,0.056019,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,1,2,3097,0.056034,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,1,3,3097,0.056124,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,1,4,3097,0.056099,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,2,0,3097,0.056008,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,2,1,3097,0.056141,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,2,2,3097,0.056007,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,2,3,3097,0.056032,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,50,2,4,3097,0.056127,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,2,0,3097,0.056149,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,2,1,3097,0.056271,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,2,2,3097,0.056204,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,2,3,3097,0.056082,0.056,3097
training/01-myciel3.txt,200,0.25,0.10,0.80,100,2,4,3097,0.056064,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,1,0,3097,0.05623,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,1,1,3097,0.056101,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,1,2,3097,0.056141,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,1,3,3097,0.056227,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,1,4,3097,0.056197,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,1,0,3097,0.056017,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,1,1,3097,0.056105,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,1,2,3097,0.056269,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,1,3,3097,0.056097,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,1,4,3097,0.05601,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,2,0,3097,0.056069,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,2,1,3097,0.056141,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,2,2,3097,0.056007,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,2,3,3097,0.056044,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,50,2,4,3097,0.056018,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,2,0,3097,0.056004,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,2,1,3097,0.056045,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,2,2,3097,0.056093,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,2,3,3097,0.056175,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.70,100,2,4,3097,0.056082,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,1,0,3097,0.056091,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,1,1,3097,0.056022,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,1,2,3097,0.05605,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,1,3,3097,0.056136,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,1,4,3097,0.056112,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,1,0,3097,0.056186,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,1,1,3097,0.05617,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,1,2,3097,0.056131,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,1,3,3097,0.05623,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,1,4,3097,0.056054,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,2,0,3097,0.056038,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,2,1,3097,0.056033,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,2,2,3097,0.056208,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,2,3,3097,0.056063,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,50,2,4,3097,0.056148,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,2,0,3097,0.056033,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,2,1,3097,0.05622,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,2,2,3097,0.056037,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,2,3,3097,0.056093,0.056,3097
training/01-myciel3.txt,200,0.25,0.20,0.80,100,2,4,3097,0.056114,0.056,3097
training/02-myciel4.txt,100,0.20,0.10,0.70,50,1,0,2068,0.15805,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,1,1,2068,0.158328,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,1,2,2068,0.158319,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,1,3,2068,0.158214,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,1,4,2068,0.158178,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,1,0,2068,0.158138,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,1,1,2068,0.158136,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,1,2,2068,0.158048,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,1,3,2068,0.158069,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,1,4,2068,0.158169,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,2,0,2068,0.158453,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,2,1,2068,0.158216,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,2,2,2068,0.158228,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,2,3,2068,0.15838,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,50,2,4,2068,0.15832,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,2,0,2068,0.158032,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,2,1,2068,0.158114,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,2,2,2068,0.158235,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,2,3,2068,0.158026,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.70,100,2,4,2068,0.158258,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,1,0,2068,0.158147,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,1,1,2068,0.15813,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,1,2,2068,0.158484,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,1,3,2068,0.158294,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,1,4,2068,0.158023,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,1,0,2068,0.158024,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,1,1,2068,0.158375,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,1,2,2068,0.158044,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,1,3,2068,0.158231,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,1,4,2068,0.158118,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,2,0,2068,0.158101,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,2,1,2068,0.15816,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,2,2,2068,0.158022,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,2,3,2068,0.15835,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,50,2,4,2068,0.158136,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,2,0,2068,0.158215,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,2,1,2068,0.158174,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,2,2,2068,0.158047,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,2,3,2068,0.15819,0.158,2068
training/02-myciel4.txt,100,0.20,0.10,0.80,100,2,4,2068,0.158084,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,1,0,2068,0.158113,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,1,1,2068,0.158013,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,1,2,2068,0.15824,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,1,3,2068,0.158025,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,1,4,2068,0.158173,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,1,0,2068,0.158112,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,1,1,2068,0.158249,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,1,2,2068,0.158133,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,1,3,2068,0.158146,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,1,4,2068,0.158198,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,2,0,2068,0.158711,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,2,1,2068,0.158344,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,2,2,2068,0.158283,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,2,3,2068,0.158267,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,50,2,4,2068,0.158045,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,2,0,2068,0.158021,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,2,1,2068,0.158311,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,2,2,2068,0.158222,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,2,3,2068,0.158228,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.70,100,2,4,2068,0.158238,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,1,0,2068,0.15828,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,1,1,2068,0.158008,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,1,2,2068,0.158134,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,1,3,2068,0.158237,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,1,4,2068,0.158123,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,1,0,2068,0.158338,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,1,1,2068,0.158054,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,1,2,2068,0.158296,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,1,3,2068,0.15832,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,1,4,2068,0.158128,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,2,0,2068,0.158089,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,2,1,2068,0.158132,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,2,2,2068,0.158715,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,2,3,2068,0.158226,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,50,2,4,2068,0.158176,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,2,0,2068,0.158217,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,2,1,2068,0.158152,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,2,2,2068,0.158091,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,2,3,2068,0.158042,0.158,2068
training/02-myciel4.txt,100,0.20,0.20,0.80,100,2,4,2068,0.158038,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,1,0,2068,0.158197,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,1,1,2068,0.158064,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,1,2,2068,0.158315,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,1,3,2068,0.158391,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,1,4,2068,0.158243,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,1,0,2068,0.158172,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,1,1,2068,0.15826,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,1,2,2068,0.158204,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,1,3,2068,0.158189,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,1,4,2068,0.158032,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,2,0,2068,0.158024,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,2,1,2068,0.158152,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,2,2,2068,0.15805,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,2,3,2068,0.15812,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,50,2,4,2068,0.158063,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,2,0,2068,0.158279,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,2,1,2068,0.158255,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,2,2,2068,0.158275,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,2,3,2068,0.158236,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.70,100,2,4,2068,0.158084,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,50,1,0,2068,0.158064,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,50,1,1,2068,0.158045,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,50,1,2,2068,0.158309,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,50,1,3,2068,0.158156,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,50,1,4,2068,0.15831,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,100,1,0,2068,0.15802,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,100,1,1,2068,0.158068,0.158,2068
training/02-myciel4.txt,100,0.25,0.10,0.80,100,1,2,2068,0.158115,0.158,2068
